text,intent,split
एम्बुलेन्सको नम्बर के हो प्लिज,emergency_contact_request,train
मद्दतगर है,sos_help_request,train
आमा लडेरढाडमा चोट लाग्यो,injury_report,train
सहयोग???,sos_help_request,train
gretings,greeting,train
परिवारको भेला हुने ठाउँ कसरी योजनाबनाउने,preparedness_tips_query,train
fire sperading fast in Gorkha,fire_incident_report,train
how many aftershocks are expected,aftershock_information_query,train
hi are uu working offline,greeting,train
worried abut gas leak in apartment,gas_leak_report,train
साथीनमस्ते,greeting,train
हजुरबुबा लाई गहिरोघाउ छ,injury_report,train
my sister collapsed adn no twaking up,medical_emergency_request,train
found my family member safe asap,family_reunification_status,train
घर भत्किएर भित्र फसियौं छिटो,trapped_debris_report,train
hep,sos_help_request,train
गोडा मर्केर हिँड्न सकिँन,injury_report,train
ललितपुर माआगो लागेको छ,fire_incident_report,train
can anyonehelp,sos_help_request,train
क क क छिटो,fallback_unclear,train
relief camp ma meero aama bhetiyo,family_reunification_status,train
cpr steps please,first_aid_query,train
missing person report for my brother,family_member_missing,train
kitchen gas leakingg badly,gas_leak_report,train
गोर्खा मा सम्पूर्ण भवनढल्यो,building_collapse_report,train
mero didi lai badly injury bhayo,injury_report,train
काठमाडौं मा घर भत्कियो हजुर,building_collapse_report,train
हामी कहाँ सुरक्षित आश्रय लिन सक्छौं प्लिज,safe_location_query,train
वृद्धवृद्धाहरूसँग कसरी निकासा गर्ने छिटो,evacuation_guidance_query,train
no clen water available ehre,food_water_request,train
mero bhisafe cha vanera status update garna man xa,family_reunification_status,train
tent cmap ko location chai,shelter_request,train
cannot finnd my mother after the quake,family_member_missing,train
ग्यास चुल्होले आगो लाग्यो,fire_incident_report,train
छिटो निकाल्नुहोस् थुनिएको छु,trapped_debris_report,train
भूकम्पपछि भवनको सुरक्षा जाँच कसले गर्छ,building_damage_check,train
mero buwa lai badly inujry bayo,injury_report,train
gretings,greeting,train
bhukmpako jhatka aaile feel bhayo,earthquake_occurring_report,train
soss oshelp,sos_help_request,train
thanks a lot,goodbye_thanks,train
गोर्खा नजिकको पुलभत्कियो,road_blockage_report,train
mero bhai debris munithuniyo,trapped_debris_report,train
सहयोग गर्नु न,sos_help_request,train
म र दिदी थुनिएाक छौं???,trapped_debris_report,train
भत्किएको घरभित्र फसेको छु!!,trapped_debris_report,train
malai kahaa jana safe huncha,safe_location_query,train
भूकम्पपछि दाजु लाई भेट्टाउनसकिएको छैन,family_member_missing,train
thanks yestohelpfu lhuncha,goodbye_thanks,train
road block bhayo landslide le gaun najik help,road_blockage_report,train
भक्तपुर मा तोकिएको सुरक्षित क्षेत्र कहाँ छ,safe_location_query,train
mero aama lai ambulance chai urgent???,medical_emergency_request,train
my brother collapsed and not waking up,medical_emergency_request,train
pinned nuder debris,trapped_debris_report,train
मलाई चोट लागेको छ,injury_report,train
power lines down in Lalitpu?r??,power_outage_report,train
building safe cha ki kasari thaha pauney,building_damage_check,train
mero bhai lai safely locate garya,family_reunification_status,train
राष्ट्रिय आपतकालीन कार्य केन्द्रको नम्बर,emergency_contact_request,train
"namaste, ar you there",greeting,train
उद्धार टोली चाहियो थुनिएको ुछ है,trapped_debris_report,train
fire spreading fast in Lalitpur,fire_incident_report,train
mero ghar lia earthquake safe kasari banaune,preparedness_tips_query,train
ललितपुर मा आगो लागेको छ,fire_incident_report,train
खाना र पानी सकियो है,food_water_request,train
पोखरा मा आगो लागेको छ है,fire_incident_report,train
hellp garnu na plz,sos_help_request,train
Kathmandu ma power line khaseko cha,power_outage_report,train
mlai kaha jana safe hunccha,safe_location_query,train
mero aamalai ambulance chai urgent,medical_emergency_request,train
जोकभन,fallback_unclear,train
found my grandfather at the relief camp,family_reunification_status,train
उद्धारकालागि नजिकैको खुल्ला ठाउँ,safe_location_query,train
gas leak in teh house pls,gas_leak_report,train
bihana dekhi mero aama bat akhabar aina,family_member_missing,train
how old are you!!!,fallback_unclear,train
hamro aream afire lagyo,fire_incident_report,train
gharhallyo bhukampa jasto,earthquake_occurring_report,train
evacuatoin instructions please,evacuation_guidance_query,train
दाजु सुरक्षित हुनुहुन्छ भनेर स्थिति अपडेट गर्न चाहन्छु,family_reunification_status,train
yaha ma safe zone kaha cha,safe_location_query,train
जाजरकोट नजिक पहिरोले सडक बन्द भोय,road_blockage_report,train
गोर्खा मा भूकम्प गयो है,earthquake_occurring_report,train
next steps k oh bhannu hos,status_check_general,train
namaste bot are u online,greeting,train
bihana deki mero aama bata khabar xaina,family_member_missing,train
safest way to leave the buliding pls,evacuation_guidance_query,train
my sister hving chest pain,medical_emergency_request,train
sfe place near me,safe_location_query,train
पर्यटक प्रहरीको नम्बर दिनुहोस्,emergency_contact_request,train
hell ppls,sos_help_request,train
एम्बुलेन्सको नम्बर केहो,emergency_contact_request,train
tell me what to do immeidately,status_check_general,train
my grandfater is injured badly,injury_report,train
food distribuution point nearby,food_water_request,train
my grandfather collapsed and not wakinng up,medical_emergency_request,train
evacuaton instructions please,evacuation_guidance_query,train
my father is unconscious,medical_emergency_request,train
wall khaseko le mero bai lait hichyo,trapped_debris_report,train
gana guana sakn uhuncha,fallback_unclear,train
want to update stauts that my siser is safe,family_reunification_status,train
